ID,RUN,Trial ,PostRT,PreRT,Fate,Acc_coded,Source_Acc_coded,Hit_Acc_coded,Stimuli,Location,Category,Order_Session,PreITI1duration,PostITI1duration
18552,4,RUN4-21,288,263,Source hit,1,1,1,Stimuli\honeycomb.jpg,Left,Food,2,6000,6000
18552,4,RUN4-22,378,288,Source hit,1,1,1,Stimuli\mrpotatohead.jpg,Left,Game & entertainment,2,6000,4000
18552,4,RUN4-23,394,378,Source miss,3,0,1,Stimuli\rollerblade.jpg,Left,Outdoor & sport,2,4000,4000
18552,4,RUN4-24,384,394,Source hit,1,1,1,Stimuli\moccasin.jpg,Right,Clothing,2,4000,2000
18552,4,RUN4-25,329,384,Source hit,1,1,1,Stimuli\styrofoamcup.jpg,Left,Kitchen,2,2000,6000
18552,4,RUN4-26,293,329,Source hit,1,1,1,Stimuli\shimble.jpg,Right,Household article,2,6000,4000
18552,4,RUN4-27,385,293,Source hit,1,1,1,Stimuli\marble.jpg,Left,Game & entertainment,2,4000,2000
18552,4,RUN4-28,300,385,Source hit,1,1,1,Stimuli\grill.jpg,Right,Kitchen,2,2000,6000
18552,4,RUN4-29,1066,300,Source hit,1,1,1,Stimuli\desktopcomputer.jpg,Right,Electronics,2,6000,2000
18552,4,RUN4-30,442,1066,Source hit,1,1,1,Stimuli\metronome.jpg,Right,Musical instrument,2,2000,2000
18552,4,RUN4-31,366,442,Source hit,1,1,1,Stimuli\dumptruck.jpg,Right,Vehicle,2,2000,6000
18552,4,RUN4-32,287,366,Source hit,1,1,1,Stimuli\wheelchair.jpg,Right,Vehicle,2,6000,6000
18552,4,RUN4-33,499,287,Source hit,1,1,1,Stimuli\spacerover.jpg,Left,Vehicle,2,6000,2000
18552,4,RUN4-34,355,499,Source hit,1,1,1,Stimuli\safetyglasses.jpg,Left,Clothing,2,2000,2000
18552,4,RUN4-35,261,355,Source hit,1,1,1,Stimuli\sponge01.jpg,Right,Household article,2,2000,6000
18552,4,RUN4-36,282,261,Source hit,1,1,1,Stimuli\ruler04.jpg,Right,Stationary,2,6000,4000
18552,4,RUN4-37,302,282,Source hit,1,1,1,Stimuli\scissors01.jpg,Left,Stationary,2,4000,2000
18552,4,RUN4-38,288,302,Source hit,1,1,1,Stimuli\road02.jpg,Right,Building infrastructure,2,2000,6000
18552,4,RUN4-39,483,288,Source hit,1,1,1,Stimuli\parkingmeter.jpg,Right,Building infrastructure,2,6000,4000
18552,4,RUN4-40,372,483,Source hit,1,1,1,Stimuli\amphora.jpg,Right,Decorations & Gift,2,4000,2000
18552,4,RUN4-41,301,372,Source hit,1,1,1,Stimuli\lei.jpg,Right,Decorations & Gift,2,2000,4000
18552,4,RUN4-42,311,301,Source hit,1,1,1,Stimuli\microphone01.jpg,Left,Electronics,2,4000,4000
18552,4,RUN4-43,315,311,Source hit,1,1,1,Stimuli\cabasa.jpg,Left,Musical instrument,2,4000,6000
18552,4,RUN4-44,406,315,Source hit,1,1,1,Stimuli\keyboard.jpg,Left,Musical instrument,2,6000,2000
18552,4,RUN4-45,301,406,Source hit,1,1,1,Stimuli\staple.jpg,Right,Stationary,2,2000,6000
18552,4,RUN4-46,517,301,Source hit,1,1,1,Stimuli\mousetrap.jpg,Left,Household article,2,6000,6000
18552,4,RUN4-47,346,517,Source hit,1,1,1,Stimuli\jeans01.jpg,Right,Clothing,2,6000,4000
18552,4,RUN4-48,305,346,Source hit,1,1,1,Stimuli\carbattery.jpg,Right,Electronics,2,4000,6000
19308,1,RUN1-2,289,654,Source hit,1,1,1,Stimuli\plasticgallon.jpg,Left,Household article,1,2000,6000
19308,1,RUN1-3,659,289,Source hit,1,1,1,Stimuli\poloshirt.jpg,Left,Clothing,1,6000,2000
19308,1,RUN1-4,263,659,Source hit,1,1,1,Stimuli\pilgrimhat.jpg,Right,Clothing,1,2000,4000
19308,1,RUN1-5,514,263,Source hit,1,1,1,Stimuli\postitnote.jpg,Left,Stationary,1,4000,2000
19308,1,RUN1-6,263,514,Source hit,1,1,1,Stimuli\oneholepunch.jpg,Right,Stationary,1,2000,4000
19308,1,RUN1-7,262,263,Source hit,1,1,1,Stimuli\salsa.jpg,Left,Food,1,4000,6000
19308,1,RUN1-8,368,262,Source hit,1,1,1,Stimuli\flyswatter.jpg,Left,Household article,1,6000,2000
19308,1,RUN1-9,284,368,miss,4,0,0,Stimuli\scotchtape.jpg,Right,Stationary,1,2000,6000
19308,1,RUN1-10,304,284,miss,4,0,0,Stimuli\bassguitar.jpg,Right,Musical instrument,1,6000,2000
19308,1,RUN1-11,402,304,Source hit,1,1,1,Stimuli\button01.jpg,Right,Clothing,1,2000,2000
19308,1,RUN1-12,261,402,miss,4,0,0,Stimuli\key07.jpg,Right,Household article,1,2000,6000
19308,1,RUN1-13,265,261,Source missatribution,2,0,1,Stimuli\icebucket.jpg,Right,Kitchen,1,6000,6000
19308,1,RUN1-14,299,265,Source missatribution,2,0,1,Stimuli\crumpledpaper.jpg,Left,Stationary,1,6000,4000
19308,1,RUN1-15,267,299,miss,4,0,0,Stimuli\payphone.jpg,Left,Electronics,1,4000,6000
19308,1,RUN1-16,261,267,miss,4,0,0,Stimuli\saxophone.jpg,Right,Musical instrument,1,6000,4000
19308,1,RUN1-17,280,261,Source hit,1,1,1,Stimuli\sravelmug.jpg,Left,Kitchen,1,4000,6000
19308,1,RUN1-18,268,280,miss,4,0,0,Stimuli\glassescase.jpg,Left,Clothing,1,6000,6000
19308,1,RUN1-19,357,268,Source hit,1,1,1,Stimuli\8ball.jpg,Left,Game & entertainment,1,6000,2000
19308,1,RUN1-20,497,357,Source missatribution,2,0,1,Stimuli\radiator.jpg,Right,Building infrastructure,1,2000,6000
19308,1,RUN1-21,526,497,Source hit,1,1,1,Stimuli\bowlingball.jpg,Right,Outdoor & sport,1,6000,2000
19308,1,RUN1-22,232,526,Source hit,1,1,1,Stimuli\rowboat.jpg,Right,Vehicle,1,2000,6000
19308,1,RUN1-23,257,232,Source hit,1,1,1,Stimuli\racquetballracket.jpg,Right,Outdoor & sport,1,6000,2000
19308,1,RUN1-24,310,257,Source hit,1,1,1,Stimuli\snowman.jpg,Left,Outdoor & sport,1,2000,2000
19308,1,RUN1-25,241,310,Source hit,1,1,1,Stimuli\gearshift.jpg,Right,Vehicle,1,2000,6000
19308,1,RUN1-26,382,241,Source miss,3,0,1,Stimuli\guitarcase.jpg,Left,Musical instrument,1,6000,2000
19308,1,RUN1-27,283,382,Source hit,1,1,1,Stimuli\airhockeytable.jpg,Right,Game & entertainment,1,2000,4000
19308,1,RUN1-28,505,283,miss,4,0,0,Stimuli\fireextinguisher01.jpg,Right,Household article,1,4000,4000
19308,1,RUN1-29,240,505,miss,4,0,0,Stimuli\rearviewmirror.jpg,Left,Vehicle,1,4000,4000
19308,1,RUN1-30,216,240,Source hit,1,1,1,Stimuli\aceofdiamond.jpg,Left,Game & entertainment,1,4000,4000
19308,1,RUN1-31,442,216,No response,0,0,0,Stimuli\horsefigurine.jpg,Left,Decorations & Gift,1,4000,4000
19308,1,RUN1-32,236,442,miss,4,0,0,Stimuli\espressomachine.jpg,Left,Kitchen,1,4000,6000
19308,1,RUN1-33,288,236,miss,4,0,0,Stimuli\mushroom01.jpg,Left,Food,1,6000,2000
19308,1,RUN1-34,279,288,Source hit,1,1,1,Stimuli\giftbow02b.jpg,Right,Decorations & Gift,1,2000,4000
19308,1,RUN1-35,245,279,miss,4,0,0,Stimuli\remotecontrol04.jpg,Right,Electronics,1,4000,6000
19308,1,RUN1-36,212,245,miss,4,0,0,Stimuli\musicsheet.jpg,Left,Musical instrument,1,6000,6000
19308,1,RUN1-37,416,212,Source missatribution,2,0,1,Stimuli\gift01.jpg,Left,Decorations & Gift,1,6000,2000
19308,1,RUN1-38,237,416,miss,4,0,0,Stimuli\womenwashroomsign.jpg,Left,Building infrastructure,1,2000,6000
19308,1,RUN1-39,278,237,Source miss,3,0,1,Stimuli\portapotty.jpg,Left,Building infrastructure,1,6000,4000
19308,1,RUN1-40,341,278,miss,4,0,0,Stimuli\bumpercar.jpg,Left,Vehicle,1,4000,2000
19308,1,RUN1-41,238,341,miss,4,0,0,Stimuli\audiocablesplitter.jpg,Left,Electronics,1,2000,4000
19308,1,RUN1-42,259,238,Source hit,1,1,1,Stimuli\springroll.jpg,Right,Food,1,4000,4000
19308,1,RUN1-43,222,259,Source hit,1,1,1,Stimuli\blackolive.jpg,Right,Food,1,4000,6000
19308,1,RUN1-44,275,222,Source missatribution,2,0,1,Stimuli\cookiecutter.jpg,Right,Kitchen,1,6000,4000
19308,1,RUN1-45,361,275,miss,4,0,0,Stimuli\ball02.jpg,Right,Game & entertainment,1,4000,2000
19308,1,RUN1-46,378,361,miss,4,0,0,Stimuli\bridge.jpg,Right,Building infrastructure,1,2000,4000
19308,1,RUN1-47,253,378,Source hit,1,1,1,Stimuli\speedball.jpg,Left,Outdoor & sport,1,4000,4000
19308,1,RUN1-48,414,253,Source miss,3,0,1,Stimuli\partyhat.jpg,Right,Decorations & Gift,1,4000,2000
19308,2,RUN2-2,263,284,miss,4,0,0,Stimuli\sricornhat.jpg,Right,Clothing,3,4000,4000
19308,2,RUN2-3,318,263,miss,4,0,0,Stimuli\binder03b.jpg,Right,Stationary,3,4000,6000
19308,2,RUN2-4,525,318,miss,4,0,0,Stimuli\doublebass.jpg,Left,Musical instrument,3,6000,2000
19308,2,RUN2-5,245,525,miss,4,0,0,Stimuli\windturbine.jpg,Left,Building infrastructure,3,2000,6000
19308,2,RUN2-6,322,245,Source missatribution,2,0,1,Stimuli\srafficlight.jpg,Left,Building infrastructure,3,6000,4000
19308,2,RUN2-7,281,322,miss,4,0,0,Stimuli\strawberry.jpg,Left,Food,3,4000,6000
19308,2,RUN2-8,297,281,miss,4,0,0,Stimuli\exercisebench.jpg,Left,Outdoor & sport,3,6000,4000
19308,2,RUN2-9,254,297,miss,4,0,0,Stimuli\mug01.jpg,Right,Kitchen,3,4000,6000
19308,2,RUN2-10,398,254,Source hit,1,1,1,Stimuli\crosscountryski.jpg,Left,Outdoor & sport,3,6000,2000
19308,2,RUN2-11,239,398,Source miss,3,0,1,Stimuli\expansioncard.jpg,Right,Electronics,3,2000,6000
19308,2,RUN2-12,458,239,Source miss,3,0,1,Stimuli\cherrypicker.jpg,Left,Vehicle,3,6000,2000
19308,2,RUN2-13,314,458,Source miss,3,0,1,Stimuli\fountainpen.jpg,Left,Stationary,3,2000,2000
19308,2,RUN2-14,263,314,Source miss,3,0,1,Stimuli\windshieldwasherfluid.jpg,Right,Household article,3,2000,6000
19308,2,RUN2-15,245,263,Source missatribution,2,0,1,Stimuli\schoolbus.jpg,Right,Vehicle,3,6000,6000
19308,2,RUN2-16,303,245,Source hit,1,1,1,Stimuli\electricdrumset.jpg,Right,Musical instrument,3,6000,2000
19308,2,RUN2-17,304,303,Source missatribution,2,0,1,Stimuli\footballhelmet.jpg,Right,Outdoor & sport,3,2000,2000
19308,2,RUN2-18,239,304,Source miss,3,0,1,Stimuli\shread02.jpg,Left,Household article,3,2000,6000
19308,2,RUN2-19,332,239,Source miss,3,0,1,Stimuli\chessboard.jpg,Left,Game & entertainment,3,6000,2000
19308,2,RUN2-20,300,332,Source hit,1,1,1,Stimuli\electricoutlet.jpg,Right,Electronics,3,2000,2000
19308,2,RUN2-21,230,300,miss,4,0,0,Stimuli\mug05.jpg,Right,Kitchen,3,2000,4000
19308,2,RUN2-22,295,230,Source hit,1,1,1,Stimuli\belt02a.jpg,Right,Clothing,3,4000,2000
19308,2,RUN2-23,262,295,miss,4,0,0,Stimuli\mango01.jpg,Left,Food,3,2000,2000
19308,2,RUN2-24,223,262,miss,4,0,0,Stimuli\cigar.jpg,Right,Game & entertainment,3,2000,4000
19308,2,RUN2-25,282,223,Source missatribution,2,0,1,Stimuli\jewelrybox01b.jpg,Left,Decorations & Gift,3,4000,2000
19308,2,RUN2-26,307,282,Source miss,3,0,1,Stimuli\cigarette.jpg,Right,Game & entertainment,3,2000,2000
19308,2,RUN2-27,258,307,miss,4,0,0,Stimuli\scrubbingbrush05b.jpg,Left,Household article,3,2000,2000
19308,2,RUN2-28,212,258,Source miss,3,0,1,Stimuli\cornet.jpg,Left,Musical instrument,3,2000,6000
19308,2,RUN2-29,379,212,Source missatribution,2,0,1,Stimuli\cola.jpg,Right,Food,3,6000,4000
19308,2,RUN2-30,264,379,Source hit,1,1,1,Stimuli\shumbtack02a.jpg,Right,Stationary,3,4000,4000
19308,2,RUN2-31,371,264,miss,4,0,0,Stimuli\sshirt.jpg,Left,Clothing,3,4000,2000
19308,2,RUN2-32,227,371,Source missatribution,2,0,1,Stimuli\bracelet04.jpg,Right,Decorations & Gift,3,2000,4000
19308,2,RUN2-33,244,227,Source hit,1,1,1,Stimuli\sractor.jpg,Right,Vehicle,3,4000,6000
19308,2,RUN2-34,261,244,miss,4,0,0,Stimuli\saxisign.jpg,Left,Vehicle,3,6000,4000
19308,2,RUN2-35,272,261,miss,4,0,0,Stimuli\battery02b.jpg,Left,Electronics,3,4000,4000
19308,2,RUN2-36,216,272,miss,4,0,0,Stimuli\pitcher02b.jpg,Left,Kitchen,3,4000,6000
19308,2,RUN2-37,292,216,miss,4,0,0,Stimuli\fence02.jpg,Right,Building infrastructure,3,6000,6000
19308,2,RUN2-38,323,292,miss,4,0,0,Stimuli\worldmap.jpg,Left,Stationary,3,6000,4000
19308,2,RUN2-39,240,323,Source miss,3,0,1,Stimuli\bicycle.jpg,Right,Outdoor & sport,3,4000,2000
19308,2,RUN2-40,265,240,Source miss,3,0,1,Stimuli\wire.jpg,Left,Electronics,3,2000,6000
19308,2,RUN2-41,249,265,Source hit,1,1,1,Stimuli\cakeplatter.jpg,Left,Kitchen,3,6000,6000
19308,2,RUN2-42,268,249,Source hit,1,1,1,Stimuli\coconut.jpg,Right,Food,3,6000,6000
19308,2,RUN2-43,283,268,miss,4,0,0,Stimuli\petcarrier.jpg,Right,Household article,3,6000,4000
19308,2,RUN2-44,228,283,Source hit,1,1,1,Stimuli\wallet02a.jpg,Left,Clothing,3,4000,6000
19308,2,RUN2-45,384,228,miss,4,0,0,Stimuli\jesusstatue.jpg,Right,Decorations & Gift,3,6000,2000
19308,2,RUN2-46,267,384,Source missatribution,2,0,1,Stimuli\recorder04.jpg,Right,Musical instrument,3,2000,4000
19308,2,RUN2-47,265,267,Source miss,3,0,1,Stimuli\chessknight03a.jpg,Left,Game & entertainment,3,4000,4000
19308,2,RUN2-48,250,265,Source missatribution,2,0,1,Stimuli\barbedwire01.jpg,Right,Building infrastructure,3,4000,4000
19308,3,RUN3-2,268,294,Source missatribution,2,0,1,Stimuli\clarinet.jpg,Left,Musical instrument,2,4000,6000
19308,3,RUN3-3,306,268,miss,4,0,0,Stimuli\ballofstring.jpg,Right,Household article,2,6000,6000
19308,3,RUN3-4,401,306,miss,4,0,0,Stimuli\shorts01.jpg,Left,Clothing,2,6000,2000
19308,3,RUN3-5,244,401,Source hit,1,1,1,Stimuli\flask.jpg,Left,Kitchen,2,2000,6000
19308,3,RUN3-6,364,244,miss,4,0,0,Stimuli\balalaika.jpg,Right,Musical instrument,2,6000,2000
19308,3,RUN3-7,250,364,miss,4,0,0,Stimuli\wallclock.jpg,Left,Household article,2,2000,6000
19308,3,RUN3-8,248,250,miss,4,0,0,Stimuli\fluorescentlightbulb.jpg,Left,Electronics,2,6000,6000
19308,3,RUN3-9,313,248,Source hit,1,1,1,Stimuli\gamecontroller01.jpg,Left,Game & entertainment,2,6000,2000
19308,3,RUN3-10,485,313,Source hit,1,1,1,Stimuli\boatmotor.jpg,Right,Outdoor & sport,2,2000,2000
19308,3,RUN3-11,241,485,Source hit,1,1,1,Stimuli\jack.jpg,Left,Electronics,2,2000,4000
19308,3,RUN3-12,352,241,Source hit,1,1,1,Stimuli\rainstick.jpg,Left,Musical instrument,2,4000,2000
19308,3,RUN3-13,251,352,miss,4,0,0,Stimuli\shed02.jpg,Left,Building infrastructure,2,2000,4000
19308,3,RUN3-14,345,251,miss,4,0,0,Stimuli\horseshoe.jpg,Right,Game & entertainment,2,4000,2000
19308,3,RUN3-15,325,345,Source hit,1,1,1,Stimuli\porsche.jpg,Left,Vehicle,2,2000,4000
19308,3,RUN3-16,397,325,miss,4,0,0,Stimuli\hockeystick.jpg,Right,Outdoor & sport,2,4000,2000
19308,3,RUN3-17,252,397,Source hit,1,1,1,Stimuli\seabag.jpg,Right,Food,2,2000,4000
19308,3,RUN3-18,220,252,Source hit,1,1,1,Stimuli\giftbow04.jpg,Right,Decorations & Gift,2,4000,4000
19308,3,RUN3-19,327,220,miss,4,0,0,Stimuli\shermometer02b.jpg,Left,Household article,2,4000,2000
19308,3,RUN3-20,279,327,Source hit,1,1,1,Stimuli\mathcompass.jpg,Right,Stationary,2,2000,4000
19308,3,RUN3-21,237,279,Source miss,3,0,1,Stimuli\drum01.jpg,Right,Musical instrument,2,4000,4000
19308,3,RUN3-22,298,237,miss,4,0,0,Stimuli\skihelmet01.jpg,Left,Outdoor & sport,2,4000,2000
19308,3,RUN3-23,256,298,Source hit,1,1,1,Stimuli\menwashroomsign.jpg,Right,Building infrastructure,2,2000,6000
19308,3,RUN3-24,431,256,miss,4,0,0,Stimuli\papertray.jpg,Left,Stationary,2,6000,2000
19308,3,RUN3-25,238,431,miss,4,0,0,Stimuli\highstrikergame.jpg,Right,Game & entertainment,2,2000,4000
19308,3,RUN3-26,261,238,miss,4,0,0,Stimuli\flag.jpg,Right,Decorations & Gift,2,4000,2000
19308,3,RUN3-27,221,261,Source hit,1,1,1,Stimuli\steeringwheel.jpg,Right,Vehicle,2,2000,6000
19308,3,RUN3-28,238,221,miss,4,0,0,Stimuli\Saillight.jpg,Right,Vehicle,2,6000,6000
19308,3,RUN3-29,282,238,miss,4,0,0,Stimuli\usbcable01a.jpg,Right,Electronics,2,6000,2000
19308,3,RUN3-30,258,282,miss,4,0,0,Stimuli\windmill.jpg,Right,Building infrastructure,2,2000,4000
19308,3,RUN3-31,290,258,miss,4,0,0,Stimuli\cooler01.jpg,Left,Outdoor & sport,2,4000,4000
19308,3,RUN3-32,221,290,Source miss,3,0,1,Stimuli\plate01b.jpg,Right,Kitchen,2,4000,6000
19308,3,RUN3-33,248,221,miss,4,0,0,Stimuli\chalk.jpg,Left,Stationary,2,6000,4000
19308,3,RUN3-34,317,248,Source miss,3,0,1,Stimuli\broom01.jpg,Right,Household article,2,4000,4000
19308,3,RUN3-35,243,317,miss,4,0,0,Stimuli\pot02a.jpg,Left,Kitchen,2,4000,6000
19308,3,RUN3-36,228,243,miss,4,0,0,Stimuli\mirror01.jpg,Left,Decorations & Gift,2,6000,4000
19308,3,RUN3-37,241,228,miss,4,0,0,Stimuli\sausage.jpg,Right,Food,2,4000,6000
19308,3,RUN3-38,517,241,miss,4,0,0,Stimuli\birthdaycandle.jpg,Left,Decorations & Gift,2,6000,2000
19308,3,RUN3-39,504,517,miss,4,0,0,Stimuli\rawchicken.jpg,Left,Food,2,2000,2000
19308,3,RUN3-40,247,504,miss,4,0,0,Stimuli\windshieldwiper02.jpg,Left,Vehicle,2,2000,2000
19308,3,RUN3-41,276,247,Source miss,3,0,1,Stimuli\glasses01a.jpg,Right,Clothing,2,2000,2000
19308,3,RUN3-42,300,276,miss,4,0,0,Stimuli\linedpaper.jpg,Right,Stationary,2,2000,6000
19308,3,RUN3-43,248,300,Source hit,1,1,1,Stimuli\safarihat.jpg,Right,Clothing,2,6000,4000
19308,3,RUN3-44,219,248,miss,4,0,0,Stimuli\waterfountain02.jpg,Left,Building infrastructure,2,4000,6000
19308,3,RUN3-45,225,219,Source hit,1,1,1,Stimuli\bagofpowder.jpg,Left,Food,2,6000,6000
19308,3,RUN3-46,284,225,miss,4,0,0,Stimuli\gamepiece.jpg,Left,Game & entertainment,2,6000,4000
19308,3,RUN3-47,216,284,miss,4,0,0,Stimuli\lectern01.jpg,Right,Electronics,2,4000,6000
19308,3,RUN3-48,261,216,miss,4,0,0,Stimuli\soccercleat01.jpg,Left,Clothing,2,6000,6000
19308,4,RUN4-2,244,221,Source missatribution,2,0,1,Stimuli\photocopier.jpg,Left,Electronics,4,4000,6000
19308,4,RUN4-3,353,244,Source missatribution,2,0,1,Stimuli\baseballbat.jpg,Left,Outdoor & sport,4,6000,2000
19308,4,RUN4-4,278,353,miss,4,0,0,Stimuli\pottery.jpg,Left,Decorations & Gift,4,2000,4000
19308,4,RUN4-5,194,278,Source hit,1,1,1,Stimuli\jeans01.jpg,Right,Clothing,4,4000,4000
19308,4,RUN4-6,216,194,Source missatribution,2,0,1,Stimuli\sableknife02.jpg,Left,Kitchen,4,4000,6000
19308,4,RUN4-7,228,216,Source hit,1,1,1,Stimuli\dumptruck.jpg,Right,Vehicle,4,6000,6000
19308,4,RUN4-8,209,228,miss,4,0,0,Stimuli\cabasa.jpg,Left,Musical instrument,4,6000,6000
19308,4,RUN4-9,245,209,Source hit,1,1,1,Stimuli\marble.jpg,Left,Game & entertainment,4,6000,2000
19308,4,RUN4-10,235,245,miss,4,0,0,Stimuli\sumber3.jpg,Right,Game & entertainment,4,2000,4000
19308,4,RUN4-11,250,235,miss,4,0,0,Stimuli\woodenshoe.jpg,Left,Clothing,4,4000,6000
19308,4,RUN4-12,319,250,Source hit,1,1,1,Stimuli\frisbee.jpg,Right,Outdoor & sport,4,6000,2000
19308,4,RUN4-13,226,319,Source hit,1,1,1,Stimuli\raspberry01.jpg,Right,Food,4,2000,6000
19308,4,RUN4-14,263,226,Source missatribution,2,0,1,Stimuli\microphone01.jpg,Left,Electronics,4,6000,4000
19308,4,RUN4-15,267,263,Source miss,3,0,1,Stimuli\fonduefork01.jpg,Right,Kitchen,4,4000,4000
19308,4,RUN4-16,310,267,Source miss,3,0,1,Stimuli\shoulderpad.jpg,Right,Outdoor & sport,4,4000,2000
19308,4,RUN4-17,285,310,Source miss,3,0,1,Stimuli\macaroni01.jpg,Right,Food,4,2000,4000
19308,4,RUN4-18,259,285,Source hit,1,1,1,Stimuli\bag.jpg,Left,Stationary,4,4000,4000
19308,4,RUN4-19,233,259,miss,4,0,0,Stimuli\mousetrap.jpg,Left,Household article,4,4000,6000
19308,4,RUN4-20,231,233,miss,4,0,0,Stimuli\staple.jpg,Right,Stationary,4,6000,6000
19308,4,RUN4-21,445,231,miss,4,0,0,Stimuli\metronome.jpg,Right,Musical instrument,4,6000,2000
19308,4,RUN4-22,262,445,miss,4,0,0,Stimuli\keyboard.jpg,Left,Musical instrument,4,2000,2000
19308,4,RUN4-23,206,262,miss,4,0,0,Stimuli\sponge01.jpg,Right,Household article,4,2000,6000
19308,4,RUN4-24,239,206,Source missatribution,2,0,1,Stimuli\honeycomb.jpg,Left,Food,4,6000,6000
19308,4,RUN4-25,342,239,Source hit,1,1,1,Stimuli\amphora.jpg,Right,Decorations & Gift,4,6000,2000
19308,4,RUN4-26,456,342,Source missatribution,2,0,1,Stimuli\lei.jpg,Right,Decorations & Gift,4,2000,4000
19308,4,RUN4-27,226,456,miss,4,0,0,Stimuli\wheelchair.jpg,Right,Vehicle,4,4000,6000
19308,4,RUN4-28,368,226,Source hit,1,1,1,Stimuli\desktopcomputer.jpg,Right,Electronics,4,6000,2000
19308,4,RUN4-29,229,368,Source miss,3,0,1,Stimuli\styrofoamcup.jpg,Left,Kitchen,4,2000,6000
19308,4,RUN4-30,348,229,Source hit,1,1,1,Stimuli\scissors01.jpg,Left,Stationary,4,6000,2000
19308,4,RUN4-31,306,348,Source missatribution,2,0,1,Stimuli\spacerover.jpg,Left,Vehicle,4,2000,2000
19308,4,RUN4-32,350,306,miss,4,0,0,Stimuli\safetyglasses.jpg,Left,Clothing,4,2000,2000
19308,4,RUN4-33,231,350,Source miss,3,0,1,Stimuli\wagonwheel.jpg,Left,Vehicle,4,2000,4000
19308,4,RUN4-34,230,231,miss,4,0,0,Stimuli\grill.jpg,Right,Kitchen,4,4000,6000
19308,4,RUN4-35,274,230,miss,4,0,0,Stimuli\gutteranddrainpipe.jpg,Left,Building infrastructure,4,6000,6000
19308,4,RUN4-36,235,274,miss,4,0,0,Stimuli\gong.jpg,Right,Musical instrument,4,6000,4000
19308,4,RUN4-37,251,235,miss,4,0,0,Stimuli\ruins.jpg,Left,Building infrastructure,4,4000,4000
19308,4,RUN4-38,263,251,Source missatribution,2,0,1,Stimuli\ashtray01.jpg,Left,Household article,4,4000,2000
19308,4,RUN4-39,225,263,Source hit,1,1,1,Stimuli\christmasball.jpg,Left,Decorations & Gift,4,2000,2000
19308,4,RUN4-40,235,225,Source hit,1,1,1,Stimuli\mrpotatohead.jpg,Left,Game & entertainment,4,2000,4000
19308,4,RUN4-41,462,235,miss,4,0,0,Stimuli\pacifier02d.jpg,Right,Game & entertainment,4,4000,2000
19308,4,RUN4-42,310,462,Source miss,3,0,1,Stimuli\waterbottle01b.jpg,Left,Food,4,2000,2000
19308,4,RUN4-43,231,310,miss,4,0,0,Stimuli\ruler04.jpg,Right,Stationary,4,2000,4000
19308,4,RUN4-44,217,231,miss,4,0,0,Stimuli\carbattery.jpg,Right,Electronics,4,4000,6000
19308,4,RUN4-45,467,217,miss,4,0,0,Stimuli\rollerblade.jpg,Left,Outdoor & sport,4,6000,4000
19308,4,RUN4-46,263,467,Source hit,1,1,1,Stimuli\parkingmeter.jpg,Right,Building infrastructure,4,4000,4000
19308,4,RUN4-47,248,263,Source hit,1,1,1,Stimuli\moccasin.jpg,Right,Clothing,4,4000,2000
19308,4,RUN4-48,191,248,miss,4,0,0,Stimuli\road02.jpg,Right,Building infrastructure,4,2000,6000
22802,1,RUN1-2,313,504,Source hit,1,1,1,Stimuli\portapotty.jpg,Left,Building infrastructure,1,4000,4000
22802,1,RUN1-3,310,313,Source hit,1,1,1,Stimuli\crumpledpaper.jpg,Left,Stationary,1,4000,4000
22802,1,RUN1-4,375,310,miss,4,0,0,Stimuli\scotchtape.jpg,Right,Stationary,1,4000,6000
22802,1,RUN1-5,414,375,Source hit,1,1,1,Stimuli\aceofdiamond.jpg,Left,Game & entertainment,1,6000,4000
22802,1,RUN1-6,585,414,Source hit,1,1,1,Stimuli\bowlingball.jpg,Right,Outdoor & sport,1,4000,2000
22802,1,RUN1-7,261,585,Source miss,3,0,1,Stimuli\bumpercar.jpg,Left,Vehicle,1,2000,2000
22802,1,RUN1-8,266,261,Source hit,1,1,1,Stimuli\racquetballracket.jpg,Right,Outdoor & sport,1,2000,2000
22802,1,RUN1-9,295,266,Source hit,1,1,1,Stimuli\airhockeytable.jpg,Right,Game & entertainment,1,2000,4000
22802,1,RUN1-10,317,295,Source hit,1,1,1,Stimuli\snowman.jpg,Left,Outdoor & sport,1,4000,2000
22802,1,RUN1-11,258,317,Source hit,1,1,1,Stimuli\key07.jpg,Right,Household article,1,2000,6000
22802,1,RUN1-12,259,258,Source hit,1,1,1,Stimuli\remotecontrol04.jpg,Right,Electronics,1,6000,6000
22802,1,RUN1-13,206,259,Source hit,1,1,1,Stimuli\saxophone.jpg,Right,Musical instrument,1,6000,4000
22802,1,RUN1-14,370,206,Source missatribution,2,0,1,Stimuli\button01.jpg,Right,Clothing,1,4000,2000
22802,1,RUN1-15,294,370,Source hit,1,1,1,Stimuli\flyswatter.jpg,Left,Household article,1,2000,2000
22802,1,RUN1-16,271,294,Source missatribution,2,0,1,Stimuli\fireextinguisher01.jpg,Right,Household article,1,2000,4000
22802,1,RUN1-17,250,271,Source hit,1,1,1,Stimuli\sravelmug.jpg,Left,Kitchen,1,4000,6000
22802,1,RUN1-18,306,250,Source miss,3,0,1,Stimuli\icebucket.jpg,Right,Kitchen,1,6000,6000
22802,1,RUN1-19,340,306,Source hit,1,1,1,Stimuli\slidetray.jpg,Right,Electronics,1,6000,2000
