Index,ID,RUN,Trial,PreRT,PostRT,Fate,Acc_coded,Source_Acc_coded,Hit_Acc_coded,Stimuli,Location,Category,RET_RT,Order_Session,PreITI1duration,PostITI1duration
2103,34198,3,RUN3-36,389,344,Source hit,1,1,1,Stimuli\horseshoe.jpg,Right,Game & entertainment,893,1,2000,2000
2104,34198,3,RUN3-37,344,352,Source hit,1,1,1,Stimuli\fork03c.jpg,Right,Kitchen,987,1,2000,4000
2105,34198,3,RUN3-38,352,293,Source missatribution,2,0,1,Stimuli\drum01.jpg,Right,Musical instrument,984,1,4000,4000
2106,34198,3,RUN3-39,293,387,Source hit,1,1,1,Stimuli\porsche.jpg,Left,Vehicle,841,1,4000,4000
2107,34198,3,RUN3-40,387,271,Source miss,3,0,1,Stimuli\glasses01a.jpg,Right,Clothing,1487,1,4000,2000
2108,34198,3,RUN3-41,271,282,Source hit,1,1,1,Stimuli\gamepiece.jpg,Left,Game & entertainment,746,1,2000,4000
2109,34198,3,RUN3-42,282,363,Source hit,1,1,1,Stimuli\hockeystick.jpg,Right,Outdoor & sport,1014,1,4000,2000
2110,34198,3,RUN3-43,363,351,Source hit,1,1,1,Stimuli\bagofpowder.jpg,Left,Food,1140,1,2000,6000
2111,34198,3,RUN3-44,351,340,Source hit,1,1,1,Stimuli\sausage.jpg,Right,Food,832,1,6000,6000
2112,34198,3,RUN3-45,340,324,Source hit,1,1,1,Stimuli\jack.jpg,Left,Electronics,1231,1,6000,4000
2113,34198,3,RUN3-46,324,329,Source hit,1,1,1,Stimuli\clarinet.jpg,Left,Musical instrument,722,1,4000,6000
2114,34198,3,RUN3-47,329,452,Source hit,1,1,1,Stimuli\shed02.jpg,Left,Building infrastructure,663,1,6000,4000
2115,34198,3,RUN3-48,452,321,Source hit,1,1,1,Stimuli\menwashroomsign.jpg,Right,Building infrastructure,938,1,4000,6000
2116,34198,4,RUN4-2,963,264,Source hit,1,1,1,Stimuli\scissors01.jpg,Left,Stationary,1148,4,2000,2000
2117,34198,4,RUN4-3,264,281,Source hit,1,1,1,Stimuli\baseballbat.jpg,Left,Outdoor & sport,774,4,2000,2000
2118,34198,4,RUN4-4,281,315,Source hit,1,1,1,Stimuli\shoulderpad.jpg,Right,Outdoor & sport,1191,4,2000,2000
2119,34198,4,RUN4-5,315,229,Source hit,1,1,1,Stimuli\bag.jpg,Left,Stationary,1314,4,2000,4000
2120,34198,4,RUN4-6,229,263,Source hit,1,1,1,Stimuli\honeycomb.jpg,Left,Food,1219,4,4000,6000
2121,34198,4,RUN4-7,263,350,miss,4,0,0,Stimuli\keyboard.jpg,Left,Musical instrument,2022,4,6000,2000
2122,34198,4,RUN4-8,350,644,Source miss,3,0,1,Stimuli\marble.jpg,Left,Game & entertainment,1519,4,2000,2000
2123,34198,4,RUN4-9,644,229,Source hit,1,1,1,Stimuli\wheelchair.jpg,Right,Vehicle,1152,4,2000,6000
2124,34198,4,RUN4-10,229,329,Source hit,1,1,1,Stimuli\wagonwheel.jpg,Left,Vehicle,1096,4,6000,4000
2125,34198,4,RUN4-11,329,272,Source hit,1,1,1,Stimuli\staple.jpg,Right,Stationary,1915,4,4000,6000
2126,34198,4,RUN4-12,272,294,Source miss,3,0,1,Stimuli\jeans01.jpg,Right,Clothing,2607,4,6000,4000
2127,34198,4,RUN4-13,294,276,Source hit,1,1,1,Stimuli\fonduefork01.jpg,Right,Kitchen,1836,4,4000,4000
2128,34198,4,RUN4-14,276,313,Source hit,1,1,1,Stimuli\desktopcomputer.jpg,Right,Electronics,1065,4,4000,2000
2129,34198,4,RUN4-15,313,334,Source hit,1,1,1,Stimuli\ruler04.jpg,Right,Stationary,1011,4,2000,4000
2130,34198,4,RUN4-16,334,266,Source hit,1,1,1,Stimuli\rollerblade.jpg,Left,Outdoor & sport,1260,4,4000,4000
2131,34198,4,RUN4-17,266,337,Source miss,3,0,1,Stimuli\safetyglasses.jpg,Left,Clothing,1877,4,4000,2000
2132,34198,4,RUN4-18,337,300,Source hit,1,1,1,Stimuli\microphone01.jpg,Left,Electronics,1088,4,2000,4000
2133,34198,4,RUN4-19,300,280,Source hit,1,1,1,Stimuli\road02.jpg,Right,Building infrastructure,1440,4,4000,6000
2134,34198,4,RUN4-20,280,313,Source hit,1,1,1,Stimuli\gong.jpg,Right,Musical instrument,1166,4,6000,4000
2135,34198,4,RUN4-21,313,542,Source hit,1,1,1,Stimuli\lei.jpg,Right,Decorations & Gift,1102,4,4000,4000
2136,34198,4,RUN4-22,542,269,Source hit,1,1,1,Stimuli\carbattery.jpg,Right,Electronics,1363,4,4000,6000
2137,34198,4,RUN4-23,269,429,Source hit,1,1,1,Stimuli\moccasin.jpg,Right,Clothing,1227,4,6000,2000
2138,34198,4,RUN4-24,429,278,Source hit,1,1,1,Stimuli\parkingmeter.jpg,Right,Building infrastructure,2131,4,2000,4000
2139,34198,4,RUN4-25,278,295,Source hit,1,1,1,Stimuli\sableknife02.jpg,Left,Kitchen,1044,4,4000,6000
2140,34198,4,RUN4-26,295,368,Source hit,1,1,1,Stimuli\sponge01.jpg,Right,Household article,1517,4,6000,6000
2141,34198,4,RUN4-27,368,594,Source hit,1,1,1,Stimuli\ashtray01.jpg,Left,Household article,1665,4,6000,2000
2142,34198,4,RUN4-28,594,340,Source miss,3,0,1,Stimuli\frisbee.jpg,Right,Outdoor & sport,1849,4,2000,2000
2143,34198,4,RUN4-29,340,347,Source hit,1,1,1,Stimuli\amphora.jpg,Right,Decorations & Gift,1933,4,2000,2000
2144,34198,4,RUN4-30,347,464,Source hit,1,1,1,Stimuli\raspberry01.jpg,Right,Food,725,4,2000,6000
2145,34198,4,RUN4-31,464,345,Source hit,1,1,1,Stimuli\waterbottle01b.jpg,Left,Food,920,4,6000,2000
2146,34198,4,RUN4-32,345,284,Source hit,1,1,1,Stimuli\mrpotatohead.jpg,Left,Game & entertainment,1016,4,2000,4000
2147,34198,4,RUN4-33,284,400,Source hit,1,1,1,Stimuli\spacerover.jpg,Left,Vehicle,1009,4,4000,2000
2148,34198,4,RUN4-34,400,375,Source hit,1,1,1,Stimuli\pottery.jpg,Left,Decorations & Gift,1110,4,2000,4000
2149,34198,4,RUN4-35,375,310,Source hit,1,1,1,Stimuli\macaroni01.jpg,Right,Food,1493,4,4000,4000
2150,34198,4,RUN4-36,310,294,Source hit,1,1,1,Stimuli\shimble.jpg,Right,Household article,1005,4,4000,4000
2151,34198,4,RUN4-37,294,202,Source hit,1,1,1,Stimuli\mousetrap.jpg,Left,Household article,1038,4,4000,6000
2152,34198,4,RUN4-38,202,235,Source hit,1,1,1,Stimuli\photocopier.jpg,Left,Electronics,901,4,6000,6000
2153,34198,4,RUN4-39,235,232,Source hit,1,1,1,Stimuli\dumptruck.jpg,Right,Vehicle,2057,4,6000,6000
2154,34198,4,RUN4-40,232,278,Source hit,1,1,1,Stimuli\cabasa.jpg,Left,Musical instrument,882,4,6000,6000
2155,34198,4,RUN4-41,278,298,Source hit,1,1,1,Stimuli\ruins.jpg,Left,Building infrastructure,1423,4,6000,4000
2156,34198,4,RUN4-42,298,278,Source hit,1,1,1,Stimuli\metronome.jpg,Right,Musical instrument,1048,4,4000,2000
2157,34198,4,RUN4-43,278,397,Source hit,1,1,1,Stimuli\sumber3.jpg,Right,Game & entertainment,1182,4,2000,4000
2158,34198,4,RUN4-44,397,326,Source hit,1,1,1,Stimuli\grill.jpg,Right,Kitchen,1477,4,4000,6000
2159,34198,4,RUN4-45,326,404,No response,0,0,0,Stimuli\styrofoamcup.jpg,Left,Kitchen,0,4,6000,6000
2160,34198,4,RUN4-46,404,428,Source hit,1,1,1,Stimuli\woodenshoe.jpg,Left,Clothing,784,4,6000,6000
2161,34198,4,RUN4-47,428,278,Source hit,1,1,1,Stimuli\gutteranddrainpipe.jpg,Left,Building infrastructure,1246,4,6000,6000
2162,34198,4,RUN4-48,278,334,Source hit,1,1,1,Stimuli\pacifier02d.jpg,Right,Game & entertainment,896,4,6000,2000
2163,36004,1,RUN1-2,332,608,Source hit,1,1,1,Stimuli\postitnote.jpg,Left,Stationary,1622,4,4000,2000
2164,36004,1,RUN1-3,608,501,Source miss,3,0,1,Stimuli\guitarcase.jpg,Left,Musical instrument,2063,4,2000,2000
2165,36004,1,RUN1-4,501,285,Source hit,1,1,1,Stimuli\bumpercar.jpg,Left,Vehicle,1031,4,2000,2000
2166,36004,1,RUN1-5,285,537,miss,4,0,0,Stimuli\partyhat.jpg,Right,Decorations & Gift,1325,4,2000,2000
2167,36004,1,RUN1-6,537,371,miss,4,0,0,Stimuli\icebucket.jpg,Right,Kitchen,1647,4,2000,6000
2168,36004,1,RUN1-7,371,261,miss,4,0,0,Stimuli\remotecontrol04.jpg,Right,Electronics,941,4,6000,6000
2169,36004,1,RUN1-8,261,447,Source hit,1,1,1,Stimuli\aceofdiamond.jpg,Left,Game & entertainment,1829,4,6000,4000
2170,36004,1,RUN1-9,447,305,Source miss,3,0,1,Stimuli\salsa.jpg,Left,Food,2905,4,4000,6000
2171,36004,1,RUN1-10,305,338,Source hit,1,1,1,Stimuli\bridge.jpg,Right,Building infrastructure,1039,4,6000,4000
2172,36004,1,RUN1-11,338,379,miss,4,0,0,Stimuli\ball02.jpg,Right,Game & entertainment,1243,4,4000,2000
2173,36004,1,RUN1-12,379,430,miss,4,0,0,Stimuli\snowman.jpg,Left,Outdoor & sport,1753,4,2000,2000
2174,36004,1,RUN1-13,430,731,miss,4,0,0,Stimuli\cookiecutter.jpg,Right,Kitchen,2337,4,2000,4000
2175,36004,1,RUN1-14,731,1029,Source hit,1,1,1,Stimuli\payphone.jpg,Left,Electronics,2125,4,4000,6000
2176,36004,1,RUN1-15,1029,319,Source hit,1,1,1,Stimuli\giftbow02b.jpg,Right,Decorations & Gift,1839,4,6000,4000
2177,36004,1,RUN1-16,319,392,miss,4,0,0,Stimuli\crumpledpaper.jpg,Left,Stationary,1396,4,4000,4000
2178,36004,1,RUN1-17,392,350,miss,4,0,0,Stimuli\8ball.jpg,Left,Game & entertainment,1198,4,4000,2000
2179,36004,1,RUN1-18,350,328,Source hit,1,1,1,Stimuli\pilgrimhat.jpg,Right,Clothing,1419,4,2000,4000
2180,36004,1,RUN1-19,328,370,Source hit,1,1,1,Stimuli\button01.jpg,Right,Clothing,1661,4,4000,2000
2181,36004,1,RUN1-20,370,272,miss,4,0,0,Stimuli\rowboat.jpg,Right,Vehicle,1289,4,2000,6000
2182,36004,1,RUN1-21,272,394,Source hit,1,1,1,Stimuli\springroll.jpg,Right,Food,1195,4,6000,4000
2183,36004,1,RUN1-22,394,850,Source hit,1,1,1,Stimuli\radiator.jpg,Right,Building infrastructure,1692,4,4000,6000
2184,36004,1,RUN1-23,850,0,Source hit,1,1,1,Stimuli\poloshirt.jpg,Left,Clothing,1495,4,6000,2000
2185,36004,1,RUN1-24,0,498,Source hit,1,1,1,Stimuli\bowlingball.jpg,Right,Outdoor & sport,1648,4,2000,2000
2186,36004,1,RUN1-25,498,563,Source hit,1,1,1,Stimuli\audiocablesplitter.jpg,Left,Electronics,1535,4,2000,4000
2187,36004,1,RUN1-26,563,326,Source missatribution,2,0,1,Stimuli\plasticgallon.jpg,Left,Household article,2586,4,4000,6000
2188,36004,1,RUN1-27,326,697,Source hit,1,1,1,Stimuli\glassescase.jpg,Left,Clothing,1241,4,6000,6000
2189,36004,1,RUN1-28,697,506,Source hit,1,1,1,Stimuli\espressomachine.jpg,Left,Kitchen,2127,4,6000,6000
2190,36004,1,RUN1-29,506,260,miss,4,0,0,Stimuli\fireextinguisher01.jpg,Right,Household article,706,4,6000,4000
2191,36004,1,RUN1-30,260,467,Source miss,3,0,1,Stimuli\gift01.jpg,Left,Decorations & Gift,1609,4,4000,2000
2192,36004,1,RUN1-31,467,0,No response,0,0,0,Stimuli\oneholepunch.jpg,Right,Stationary,0,4,2000,4000
2193,36004,1,RUN1-32,0,285,miss,4,0,0,Stimuli\airhockeytable.jpg,Right,Game & entertainment,1415,4,4000,4000
2194,36004,1,RUN1-33,285,272,Source hit,1,1,1,Stimuli\portapotty.jpg,Left,Building infrastructure,1436,4,4000,4000
2195,36004,1,RUN1-34,272,352,Source miss,3,0,1,Stimuli\rearviewmirror.jpg,Left,Vehicle,2488,4,4000,4000
2196,36004,1,RUN1-35,352,658,Source hit,1,1,1,Stimuli\bassguitar.jpg,Right,Musical instrument,1684,4,4000,2000
2197,36004,1,RUN1-36,658,347,miss,4,0,0,Stimuli\key07.jpg,Right,Household article,790,4,2000,6000
2198,36004,1,RUN1-37,347,0,miss,4,0,0,Stimuli\slidetray.jpg,Right,Electronics,2152,4,6000,2000
2199,36004,1,RUN1-38,0,280,miss,4,0,0,Stimuli\horsefigurine.jpg,Left,Decorations & Gift,727,4,2000,4000
2200,36004,1,RUN1-39,280,412,miss,4,0,0,Stimuli\mushroom01.jpg,Left,Food,1166,4,4000,2000
2201,36004,1,RUN1-40,412,371,Source hit,1,1,1,Stimuli\musicsheet.jpg,Left,Musical instrument,1395,4,2000,6000
2202,36004,1,RUN1-41,371,304,miss,4,0,0,Stimuli\gearshift.jpg,Right,Vehicle,802,4,6000,6000
2203,36004,1,RUN1-42,304,301,Source hit,1,1,1,Stimuli\blackolive.jpg,Right,Food,1686,4,6000,6000
2204,36004,1,RUN1-43,301,289,miss,4,0,0,Stimuli\scotchtape.jpg,Right,Stationary,1110,4,6000,6000
2205,36004,1,RUN1-44,289,395,miss,4,0,0,Stimuli\sravelmug.jpg,Left,Kitchen,816,4,6000,6000
2206,36004,1,RUN1-45,395,620,Source miss,3,0,1,Stimuli\racquetballracket.jpg,Right,Outdoor & sport,2183,4,6000,2000
2207,36004,1,RUN1-46,620,639,Source hit,1,1,1,Stimuli\flyswatter.jpg,Left,Household article,1409,4,2000,2000
2208,36004,1,RUN1-47,639,446,Source missatribution,2,0,1,Stimuli\saxophone.jpg,Right,Musical instrument,1513,4,2000,4000
2209,36004,1,RUN1-48,446,438,Source hit,1,1,1,Stimuli\womenwashroomsign.jpg,Left,Building infrastructure,1172,4,4000,6000
2210,36004,2,RUN2-2,642,749,Source hit,1,1,1,Stimuli\jesusstatue.jpg,Right,Decorations & Gift,1620,1,6000,2000
2211,36004,2,RUN2-3,749,495,Source missatribution,2,0,1,Stimuli\exercisebench.jpg,Left,Outdoor & sport,1624,1,2000,4000
2212,36004,2,RUN2-4,495,784,Source missatribution,2,0,1,Stimuli\chessboard.jpg,Left,Game & entertainment,1577,1,4000,2000
2213,36004,2,RUN2-5,784,347,Source hit,1,1,1,Stimuli\mug01.jpg,Right,Kitchen,1497,1,2000,6000
2214,36004,2,RUN2-6,347,378,miss,4,0,0,Stimuli\srafficlight.jpg,Left,Building infrastructure,1664,1,6000,4000
2215,36004,2,RUN2-7,378,329,miss,4,0,0,Stimuli\binder03b.jpg,Right,Stationary,2500,1,4000,6000
2216,36004,2,RUN2-8,329,558,Source hit,1,1,1,Stimuli\shumbtack02a.jpg,Right,Stationary,1524,1,6000,4000
2217,36004,2,RUN2-9,558,414,miss,4,0,0,Stimuli\sricornhat.jpg,Right,Clothing,1465,1,4000,4000
2218,36004,2,RUN2-10,414,490,Source hit,1,1,1,Stimuli\footballhelmet.jpg,Right,Outdoor & sport,1241,1,4000,2000
2219,36004,2,RUN2-11,490,476,Source hit,1,1,1,Stimuli\cherrypicker.jpg,Left,Vehicle,1785,1,2000,2000
2220,36004,2,RUN2-12,476,395,Source missatribution,2,0,1,Stimuli\schoolbus.jpg,Right,Vehicle,1392,1,2000,6000
2221,36004,2,RUN2-13,395,470,Source hit,1,1,1,Stimuli\electricdrumset.jpg,Right,Musical instrument,1171,1,6000,2000
2222,36004,2,RUN2-14,470,374,Source hit,1,1,1,Stimuli\fence02.jpg,Right,Building infrastructure,2668,1,2000,6000
2223,36004,2,RUN2-15,374,671,Source missatribution,2,0,1,Stimuli\electricoutlet.jpg,Right,Electronics,1741,1,6000,2000
2224,36004,2,RUN2-16,671,464,miss,4,0,0,Stimuli\sractor.jpg,Right,Vehicle,1261,1,2000,6000
2225,36004,2,RUN2-17,464,452,miss,4,0,0,Stimuli\barbedwire01.jpg,Right,Building infrastructure,779,1,6000,4000
2226,36004,2,RUN2-18,452,0,miss,4,0,0,Stimuli\petcarrier.jpg,Right,Household article,1626,1,4000,4000
2227,36004,2,RUN2-19,0,0,miss,4,0,0,Stimuli\srophy01.jpg,Left,Decorations & Gift,1000,1,4000,4000
2228,36004,2,RUN2-20,0,383,Source hit,1,1,1,Stimuli\cigarette.jpg,Right,Game & entertainment,2403,1,4000,2000
2229,36004,2,RUN2-21,383,514,Source hit,1,1,1,Stimuli\mango01.jpg,Left,Food,1879,1,2000,2000
2230,36004,2,RUN2-22,514,444,miss,4,0,0,Stimuli\windturbine.jpg,Left,Building infrastructure,1795,1,2000,6000
2231,36004,2,RUN2-23,444,758,miss,4,0,0,Stimuli\bracelet04.jpg,Right,Decorations & Gift,1400,1,6000,4000
2232,36004,2,RUN2-24,758,386,Source missatribution,2,0,1,Stimuli\pitcher02b.jpg,Left,Kitchen,1636,1,4000,6000
2233,36004,2,RUN2-25,386,624,Source hit,1,1,1,Stimuli\chessknight03a.jpg,Left,Game & entertainment,1193,1,6000,4000
2234,36004,2,RUN2-26,624,526,Source hit,1,1,1,Stimuli\cola.jpg,Right,Food,1157,1,4000,4000
2235,36004,2,RUN2-27,526,430,Source hit,1,1,1,Stimuli\expansioncard.jpg,Right,Electronics,1464,1,4000,6000
2236,36004,2,RUN2-28,430,661,Source missatribution,2,0,1,Stimuli\battery02b.jpg,Left,Electronics,1357,1,6000,4000
2237,36004,2,RUN2-29,661,562,Source hit,1,1,1,Stimuli\belt02a.jpg,Right,Clothing,1782,1,4000,2000
2238,36004,2,RUN2-30,562,602,Source missatribution,2,0,1,Stimuli\sshirt.jpg,Left,Clothing,2700,1,2000,2000
2239,36004,2,RUN2-31,602,397,miss,4,0,0,Stimuli\jewelrybox01b.jpg,Left,Decorations & Gift,2684,1,2000,2000
2240,36004,2,RUN2-32,397,365,miss,4,0,0,Stimuli\strawberry.jpg,Left,Food,2986,1,2000,6000
2241,36004,2,RUN2-33,365,497,miss,4,0,0,Stimuli\worldmap.jpg,Left,Stationary,1332,1,6000,4000
2242,36004,2,RUN2-34,497,564,miss,4,0,0,Stimuli\wire.jpg,Left,Electronics,1276,1,4000,6000
2243,36004,2,RUN2-35,564,859,Source hit,1,1,1,Stimuli\cakeplatter.jpg,Left,Kitchen,1002,1,6000,6000
2244,36004,2,RUN2-36,859,507,Source hit,1,1,1,Stimuli\mug05.jpg,Right,Kitchen,1241,1,6000,4000
2245,36004,2,RUN2-37,507,646,Source miss,3,0,1,Stimuli\crosscountryski.jpg,Left,Outdoor & sport,1877,1,4000,2000
2246,36004,2,RUN2-38,646,559,Source hit,1,1,1,Stimuli\recorder04.jpg,Right,Musical instrument,1407,1,2000,4000
2247,36004,2,RUN2-39,559,332,Source hit,1,1,1,Stimuli\saxisign.jpg,Left,Vehicle,1077,1,4000,4000
2248,36004,2,RUN2-40,332,584,Source hit,1,1,1,Stimuli\doublebass.jpg,Left,Musical instrument,1258,1,4000,2000
2249,36004,2,RUN2-41,584,0,Source hit,1,1,1,Stimuli\bicycle.jpg,Right,Outdoor & sport,1637,1,2000,2000
2250,36004,2,RUN2-42,0,544,miss,4,0,0,Stimuli\fountainpen.jpg,Left,Stationary,1256,1,2000,2000
2251,36004,2,RUN2-43,544,0,miss,4,0,0,Stimuli\scrubbingbrush05b.jpg,Left,Household article,1491,1,2000,2000
2252,36004,2,RUN2-44,0,370,Source hit,1,1,1,Stimuli\cigar.jpg,Right,Game & entertainment,2434,1,2000,4000
2253,36004,2,RUN2-45,370,623,Source hit,1,1,1,Stimuli\cornet.jpg,Left,Musical instrument,2507,1,4000,6000
2254,36004,2,RUN2-46,623,784,miss,4,0,0,Stimuli\shread02.jpg,Left,Household article,1123,1,6000,6000
2255,36004,2,RUN2-47,784,731,miss,4,0,0,Stimuli\coconut.jpg,Right,Food,1284,1,6000,6000
2256,36004,2,RUN2-48,731,0,miss,4,0,0,Stimuli\wallet02a.jpg,Left,Clothing,1596,1,6000,6000
2257,36004,3,RUN3-2,447,359,Source hit,1,1,1,Stimuli\bagofpowder.jpg,Left,Food,1203,2,2000,6000
2258,36004,3,RUN3-3,359,589,Source hit,1,1,1,Stimuli\jack.jpg,Left,Electronics,1075,2,6000,4000
2259,36004,3,RUN3-4,589,514,Source hit,1,1,1,Stimuli\cooler01.jpg,Left,Outdoor & sport,1109,2,4000,4000
2260,36004,3,RUN3-5,514,559,Source hit,1,1,1,Stimuli\porsche.jpg,Left,Vehicle,935,2,4000,4000
2261,36004,3,RUN3-6,559,529,Source miss,3,0,1,Stimuli\windmill.jpg,Right,Building infrastructure,2187,2,4000,4000
2262,36004,3,RUN3-7,529,340,Source hit,1,1,1,Stimuli\drum01.jpg,Right,Musical instrument,1299,2,4000,4000
2263,36004,3,RUN3-8,340,404,miss,4,0,0,Stimuli\fork03c.jpg,Right,Kitchen,1342,2,4000,4000
2264,36004,3,RUN3-9,404,489,Source miss,3,0,1,Stimuli\seabag.jpg,Right,Food,2147,2,4000,4000
2265,36004,3,RUN3-10,489,640,miss,4,0,0,Stimuli\clarinet.jpg,Left,Musical instrument,2429,2,4000,6000
2266,36004,3,RUN3-11,640,889,miss,4,0,0,Stimuli\chalk.jpg,Left,Stationary,2023,2,6000,4000
2267,36004,3,RUN3-12,889,580,Source miss,3,0,1,Stimuli\giftbow04.jpg,Right,Decorations & Gift,1982,2,4000,4000
2268,36004,3,RUN3-13,580,0,Source hit,1,1,1,Stimuli\rainstick.jpg,Left,Musical instrument,1135,2,4000,2000
2269,36004,3,RUN3-14,0,303,Source hit,1,1,1,Stimuli\wallclock.jpg,Left,Household article,1813,2,2000,6000
2270,36004,3,RUN3-15,303,385,miss,4,0,0,Stimuli\pot02a.jpg,Left,Kitchen,1815,2,6000,6000
2271,36004,3,RUN3-16,385,411,Source hit,1,1,1,Stimuli\soccercleat01.jpg,Left,Clothing,1081,2,6000,6000
2272,36004,3,RUN3-17,411,701,Source hit,1,1,1,Stimuli\highstrikergame.jpg,Right,Game & entertainment,1797,2,6000,4000
2273,36004,3,RUN3-18,701,792,Source miss,3,0,1,Stimuli\broom01.jpg,Right,Household article,2094,2,4000,4000
2274,36004,3,RUN3-19,792,348,Source hit,1,1,1,Stimuli\flag.jpg,Right,Decorations & Gift,1711,2,4000,2000
2275,36004,3,RUN3-20,348,306,Source hit,1,1,1,Stimuli\sausage.jpg,Right,Food,954,2,2000,6000
2276,36004,3,RUN3-21,306,327,Source hit,1,1,1,Stimuli\ballofstring.jpg,Right,Household article,2274,2,6000,6000
2277,36004,3,RUN3-22,327,0,Source hit,1,1,1,Stimuli\papertray.jpg,Left,Stationary,1232,2,6000,2000
2278,36004,3,RUN3-23,0,513,miss,4,0,0,Stimuli\linedpaper.jpg,Right,Stationary,1131,2,2000,6000
2279,36004,3,RUN3-24,513,453,miss,4,0,0,Stimuli\mirror01.jpg,Left,Decorations & Gift,1168,2,6000,4000
2280,36004,3,RUN3-25,453,1025,Source hit,1,1,1,Stimuli\usbcable01a.jpg,Right,Electronics,1562,2,4000,2000
2281,36004,3,RUN3-26,1025,343,Source hit,1,1,1,Stimuli\fluorescentlightbulb.jpg,Left,Electronics,1067,2,2000,6000
2282,36004,3,RUN3-27,343,351,Source hit,1,1,1,Stimuli\rawchicken.jpg,Left,Food,1520,2,6000,2000
2283,36004,3,RUN3-28,351,291,Source hit,1,1,1,Stimuli\Saillight.jpg,Right,Vehicle,1329,2,2000,6000
2284,36004,3,RUN3-29,291,338,Source missatribution,2,0,1,Stimuli\steeringwheel.jpg,Right,Vehicle,1444,2,6000,6000
2285,36004,3,RUN3-30,338,1448,miss,4,0,0,Stimuli\mathcompass.jpg,Right,Stationary,1432,2,6000,4000
2286,36004,3,RUN3-31,1448,355,Source hit,1,1,1,Stimuli\safarihat.jpg,Right,Clothing,1502,2,4000,4000
2287,36004,3,RUN3-32,355,0,miss,4,0,0,Stimuli\glasses01a.jpg,Right,Clothing,1142,2,4000,2000
2288,36004,3,RUN3-33,0,347,miss,4,0,0,Stimuli\menwashroomsign.jpg,Right,Building infrastructure,1544,2,2000,6000
2289,36004,3,RUN3-34,347,476,Source hit,1,1,1,Stimuli\gamecontroller01.jpg,Left,Game & entertainment,1052,2,6000,2000
2290,36004,3,RUN3-35,476,1803,Source hit,1,1,1,Stimuli\boatmotor.jpg,Right,Outdoor & sport,1768,2,2000,2000
2291,36004,3,RUN3-36,1803,427,Source hit,1,1,1,Stimuli\horseshoe.jpg,Right,Game & entertainment,1216,2,2000,2000
2292,36004,3,RUN3-37,427,524,Source hit,1,1,1,Stimuli\shed02.jpg,Left,Building infrastructure,1164,2,2000,4000
2293,36004,3,RUN3-38,524,327,Source hit,1,1,1,Stimuli\gamepiece.jpg,Left,Game & entertainment,1149,2,4000,4000
2294,36004,3,RUN3-39,327,863,Source hit,1,1,1,Stimuli\flask.jpg,Left,Kitchen,1235,2,4000,6000
2295,36004,3,RUN3-40,863,566,Source hit,1,1,1,Stimuli\windshieldwiper02.jpg,Left,Vehicle,1599,2,6000,2000
2296,36004,3,RUN3-41,566,600,Source miss,3,0,1,Stimuli\shorts01.jpg,Left,Clothing,2404,2,2000,2000
2297,36004,3,RUN3-42,600,512,Source miss,3,0,1,Stimuli\birthdaycandle.jpg,Left,Decorations & Gift,2626,2,2000,2000
2298,36004,3,RUN3-43,512,380,Source hit,1,1,1,Stimuli\waterfountain02.jpg,Left,Building infrastructure,1395,2,2000,6000
2299,36004,3,RUN3-44,380,367,Source hit,1,1,1,Stimuli\plate01b.jpg,Right,Kitchen,1647,2,6000,6000
2300,36004,3,RUN3-45,367,579,miss,4,0,0,Stimuli\hockeystick.jpg,Right,Outdoor & sport,2059,2,6000,2000
2301,36004,3,RUN3-46,579,639,Source hit,1,1,1,Stimuli\balalaika.jpg,Right,Musical instrument,1252,2,2000,2000
2302,36004,3,RUN3-47,639,602,Source hit,1,1,1,Stimuli\lectern01.jpg,Right,Electronics,1164,2,2000,6000
2303,36004,3,RUN3-48,602,0,Source hit,1,1,1,Stimuli\skihelmet01.jpg,Left,Outdoor & sport,1512,2,6000,2000
2304,36004,4,RUN4-2,376,460,Source hit,1,1,1,Stimuli\sponge01.jpg,Right,Household article,1209,3,4000,6000
2305,36004,4,RUN4-3,460,572,Source hit,1,1,1,Stimuli\styrofoamcup.jpg,Left,Kitchen,1203,3,6000,6000
2306,36004,4,RUN4-4,572,400,Source hit,1,1,1,Stimuli\christmasball.jpg,Left,Decorations & Gift,966,3,6000,2000
2307,36004,4,RUN4-5,400,1013,miss,4,0,0,Stimuli\safetyglasses.jpg,Left,Clothing,1032,3,2000,2000
2308,36004,4,RUN4-6,1013,369,miss,4,0,0,Stimuli\pottery.jpg,Left,Decorations & Gift,1838,3,2000,4000
2309,36004,4,RUN4-7,369,679,Source missatribution,2,0,1,Stimuli\mrpotatohead.jpg,Left,Game & entertainment,2827,3,4000,4000
2310,36004,4,RUN4-8,679,293,Source hit,1,1,1,Stimuli\honeycomb.jpg,Left,Food,1350,3,4000,6000
2311,36004,4,RUN4-9,293,458,Source missatribution,2,0,1,Stimuli\staple.jpg,Right,Stationary,1485,3,6000,6000
2312,36004,4,RUN4-10,458,621,Source hit,1,1,1,Stimuli\sumber3.jpg,Right,Game & entertainment,1422,3,6000,4000
2313,36004,4,RUN4-11,621,689,miss,4,0,0,Stimuli\scissors01.jpg,Left,Stationary,2231,3,4000,2000
2314,36004,4,RUN4-12,689,525,Source miss,3,0,1,Stimuli\jeans01.jpg,Right,Clothing,2358,3,2000,4000
